# Sensor Masthugget, Majorna-Linné, Sweden (Citizen Science project sensor.community/13439)
# https://aqicn.org/station/@60853/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2023-06-28T00:00:00.000Z,0.75,8.13,2.37,1.77,3.08,1.085,571
2023-06-29T00:00:00.000Z,1.37,12.37,2.9,2.25,3.62,1.855,571
2023-06-30T00:00:00.000Z,0.56,9.08,1.5,1.1,2.15,1.299,574
2023-07-01T00:00:00.000Z,0.7,4.09,1.47,1.22,1.77,0.519,381
2023-07-02T00:00:00.000Z,0.78,4.83,1.8,1.4,2.27,0.632,572
2023-07-03T00:00:00.000Z,0.8,3.8,1.8,1.57,2.2,0.476,569
2023-07-04T00:00:00.000Z,0.6,3.05,1.3,1.06,1.6,0.445,424
2023-07-05T00:00:00.000Z,0.9,5.09,1.8,1.4,2.27,0.537,560
2023-07-06T00:00:00.000Z,0.45,11.43,1.12,0.93,1.47,0.784,287
2023-07-07T00:00:00.000Z,0.7,3.62,1.37,1.12,1.8,0.512,563
2023-07-08T00:00:00.000Z,1.2,7.15,2.21,1.72,2.67,0.68,354
2023-07-09T00:00:00.000Z,0.88,11,2.65,1.7,3.8,1.171,371
2023-07-10T00:00:00.000Z,0.88,6.37,2.54,2,3.12,0.81,364
2023-07-11T00:00:00.000Z,0.7,5.2,2.08,1.57,2.7,0.919,565
2023-07-12T00:00:00.000Z,0.78,5.92,1.85,1.55,2.22,0.52,566
2023-07-13T00:00:00.000Z,0.3,2.65,1.5,1.2,1.8,0.459,558
2023-07-14T00:00:00.000Z,0.42,2.75,1.27,0.98,1.55,0.419,566
2023-07-15T00:00:00.000Z,0.88,4.7,2,1.57,3.03,0.871,573
2023-07-16T00:00:00.000Z,0.98,8.77,2.65,1.9,3.5,1.263,575
2023-07-17T00:00:00.000Z,0.4,4.17,2.29,1.22,2.85,0.904,380
2023-07-18T00:00:00.000Z,0.28,2.52,1.07,0.81,1.37,0.415,573
2023-07-19T00:00:00.000Z,0.4,2.45,0.95,0.75,1.35,0.434,462
2023-07-20T00:00:00.000Z,0.2,12.85,1,0.62,1.37,0.878,560
2023-07-21T00:00:00.000Z,0.1,2.87,0.9,0.62,1.17,0.37,573
2023-07-22T00:00:00.000Z,0.17,2.8,0.65,0.5,0.93,0.331,574
2023-07-23T00:00:00.000Z,0.3,2.54,1.2,1,1.5,0.377,573
2023-07-24T00:00:00.000Z,0.2,4.45,0.8,0.6,1.55,1.058,574
2023-07-25T00:00:00.000Z,0.5,3.8,1.3,0.95,2.12,0.662,572
2023-07-26T00:00:00.000Z,0.3,1.67,0.78,0.6,0.95,0.257,574
2023-07-27T00:00:00.000Z,0.1,3.55,0.88,0.5,1.3,0.52,570
2023-07-28T00:00:00.000Z,0.4,4.08,1.47,0.9,1.82,0.574,574
2023-07-29T00:00:00.000Z,0.5,6.6,1.77,1.4,2.15,1.055,572
2023-07-30T00:00:00.000Z,0.45,3.67,1.5,0.93,2.08,0.658,576
2023-07-31T00:00:00.000Z,0.28,2.2,1.1,0.8,1.35,0.39,566
2023-08-01T00:00:00.000Z,0.5,5.87,1.4,1.1,1.72,0.481,573
2023-08-02T00:00:00.000Z,0.23,3.22,1.1,0.88,1.3,0.403,570
2023-08-03T00:00:00.000Z,0.9,3.2,1.62,1.37,2.08,0.439,559
2023-08-04T00:00:00.000Z,1.55,4.97,2.54,2.27,3.25,0.672,574
2023-08-05T00:00:00.000Z,0.23,3.35,1.21,0.8,2,0.711,568
2023-08-06T00:00:00.000Z,0.55,1.9,1.1,0.9,1.3,0.262,575
2023-08-07T00:00:00.000Z,0.05,3.8,0.56,0.37,0.85,0.52,574
2023-08-08T00:00:00.000Z,0.65,4.65,1.98,1.4,2.87,0.858,575
2023-08-09T00:00:00.000Z,0.4,3.33,1.4,1,1.8,0.539,574
2023-08-10T00:00:00.000Z,0.1,2.08,0.7,0.42,1.12,0.437,558
2023-08-11T00:00:00.000Z,0.56,4.09,1.37,1,1.75,0.577,551
2023-08-12T00:00:00.000Z,1.1,10.3,2.9,2.4,3.6,1.004,567
2023-08-13T00:00:00.000Z,1.35,13.28,3.42,2.99,4.08,2.505,557
2023-08-14T00:00:00.000Z,0.9,11.08,2.27,1.8,2.65,0.72,557
2023-08-15T00:00:00.000Z,1.27,7.75,3.37,2.65,3.8,1.095,569
2023-08-16T00:00:00.000Z,0.65,2.35,1.3,1.1,1.52,0.323,572
2023-08-17T00:00:00.000Z,0.7,3.65,1.4,1.1,1.9,0.594,567
2023-08-18T00:00:00.000Z,1.17,7.78,1.9,1.67,2.15,0.469,574
2023-08-19T00:00:00.000Z,1.1,5.55,3.05,2.04,4,1.027,575
2023-08-20T00:00:00.000Z,1.17,7,3.1,2.52,3.92,1.034,566
2023-08-21T00:00:00.000Z,0.9,4.08,1.62,1.4,2.04,0.637,558
2023-08-22T00:00:00.000Z,0.72,6.9,2,1.6,2.7,0.784,571
2023-08-23T00:00:00.000Z,0.68,3.95,1.6,1.35,1.82,0.563,568
2023-08-24T00:00:00.000Z,0.2,3.1,1.05,0.82,1.3,0.336,566
2023-08-25T00:00:00.000Z,0.75,8.33,1.45,1.2,3.07,1.862,564
2023-08-26T00:00:00.000Z,0.6,7.4,1.55,1,3.55,1.719,559
2023-08-27T00:00:00.000Z,0.3,2.2,0.9,0.7,1.1,0.27,548
2023-08-28T00:00:00.000Z,0.2,1.85,0.85,0.7,1,0.264,570
2023-08-29T00:00:00.000Z,0.2,3.1,0.9,0.7,1.09,0.29,569
2023-08-30T00:00:00.000Z,0.6,3.95,1.1,0.98,1.42,0.656,562
2023-08-31T00:00:00.000Z,0.3,14.98,1.4,1,1.92,1.777,569
2023-09-01T00:00:00.000Z,0.8,5.78,1.57,1.37,1.9,0.675,561
2023-09-02T00:00:00.000Z,0.78,3.98,1.98,1.62,2.42,0.55,573
2023-09-03T00:00:00.000Z,0.65,5.08,1.8,1.37,2.33,1.012,571
2023-09-04T00:00:00.000Z,1.2,6.87,3.4,2.37,3.9,1.127,566
2023-09-05T00:00:00.000Z,2.4,14.1,5.8,4.05,9.8,3.152,571
2023-09-06T00:00:00.000Z,1.7,7.95,3.52,2.67,5.47,1.626,567
2023-09-07T00:00:00.000Z,1.22,7.37,2.87,2.4,3.9,1.379,570
2023-09-08T00:00:00.000Z,2.35,39.2,5.55,3.95,7.3,2.901,571
2023-09-09T00:00:00.000Z,4.4,13.43,6.97,6.1,8.1,1.395,564
2023-09-10T00:00:00.000Z,5.87,36.4,12.23,9.02,14.23,5.386,569
2023-09-11T00:00:00.000Z,2.5,22.58,12.31,6.08,16.52,5.872,570
2023-09-12T00:00:00.000Z,0.42,27.45,1.47,1,8.22,7.69,572
2023-09-13T00:00:00.000Z,0.3,4.05,1.3,0.9,1.67,0.591,554
2023-09-14T00:00:00.000Z,0.3,2.87,0.9,0.7,1.25,0.42,571
2023-09-15T00:00:00.000Z,0.37,9.68,1.1,0.9,1.3,0.617,553
2023-09-16T00:00:00.000Z,0.82,3.58,1.82,1.57,2.12,0.382,500
2023-09-17T00:00:00.000Z,0.72,4.28,2.37,1.8,2.75,0.672,566
2023-09-18T00:00:00.000Z,1.2,10.98,3.67,2,6.42,2.455,548
2023-09-19T00:00:00.000Z,0.1,11.1,1.1,0.75,2,2.592,562
2023-09-20T00:00:00.000Z,0.1,4.5,2.5,0.82,3.02,1.188,535
2023-09-21T00:00:00.000Z,0.98,10.28,1.65,1.4,2.1,0.577,571
2023-09-22T00:00:00.000Z,0.2,4.03,0.9,0.6,2.6,1.072,441
2023-09-23T00:00:00.000Z,0.2,2.5,0.9,0.62,1.25,0.428,544
2023-09-24T00:00:00.000Z,0.4,3.33,1,0.8,1.47,0.73,303
2023-09-25T00:00:00.000Z,0.9,3.4,1.52,1.32,2,0.446,576
2023-09-26T00:00:00.000Z,1,7.75,2.8,2.02,3.62,1.203,555
2023-09-27T00:00:00.000Z,7.78,21.9,12.94,10.8,15.75,3.346,562
2023-09-28T00:00:00.000Z,0.7,17.64,7.92,1.55,10.48,4.52,571
2023-09-29T00:00:00.000Z,0.45,8.15,2.75,2.15,3.27,1.089,572
2023-09-30T00:00:00.000Z,0.47,4,1.85,1.45,2.45,0.668,570
2023-10-01T00:00:00.000Z,0.3,2.5,0.9,0.65,1.4,0.45,556
2023-10-02T00:00:00.000Z,0.9,6.55,2.25,1.77,2.6,0.633,557
2023-10-03T00:00:00.000Z,0.68,3.7,1.4,1.14,1.67,0.379,570
2023-10-04T00:00:00.000Z,0.93,4.25,1.7,1.45,2.1,0.619,571
2023-10-05T00:00:00.000Z,0,2.33,0.72,0.54,0.95,0.348,557
2023-10-06T00:00:00.000Z,0,4.59,1.9,1.1,2.77,1.039,558
2023-10-07T00:00:00.000Z,0,24.07,0.2,0.1,1.12,2.015,406
2023-10-08T00:00:00.000Z,0,0.93,0.3,0.2,0.4,0.133,302
2023-10-09T00:00:00.000Z,0.2,2.97,1.1,0.6,1.57,0.593,251
2023-10-10T00:00:00.000Z,0.4,7.62,1.23,1,1.5,1.709,153
2023-10-11T00:00:00.000Z,0.56,7.5,2.08,1.75,2.35,0.978,350
2023-10-12T00:00:00.000Z,0.8,4.3,1.6,1.35,2,0.533,561
2023-10-13T00:00:00.000Z,0.2,4.2,1.4,1.04,1.7,0.572,557
2023-10-14T00:00:00.000Z,0.72,3.5,1.87,1.5,2.25,0.532,566
2023-10-15T00:00:00.000Z,0.1,1.9,0.5,0.4,0.7,0.29,247
2023-10-16T00:00:00.000Z,0.1,2.02,0.69,0.27,1.45,0.649,20
2023-10-17T00:00:00.000Z,0.88,2.65,1.73,1.07,2,0.562,10
2023-10-18T00:00:00.000Z,0.2,1.6,0.4,0.3,0.97,0.447,11
2023-10-19T00:00:00.000Z,0.7,0.9,0.82,0.75,0.87,0.072,4
2023-10-20T00:00:00.000Z,0.3,1.2,0.59,0.42,0.7,0.214,36
2023-10-21T00:00:00.000Z,0,2.8,0.4,0.3,0.6,0.323,314
2023-10-22T00:00:00.000Z,0,3.58,0.5,0.2,0.9,0.61,384
2023-10-23T00:00:00.000Z,0.4,2.1,1.14,0.8,1.4,0.371,189
2023-10-24T00:00:00.000Z,0.1,1.23,0.5,0.3,0.68,0.243,432
2023-10-25T00:00:00.000Z,0.1,2.5,1.12,0.6,1.57,0.542,457
2023-10-26T00:00:00.000Z,0.3,2.43,1.07,0.7,1.5,0.484,445
2023-10-27T00:00:00.000Z,0.6,4.47,2.37,1.4,2.77,0.794,568
2023-10-28T00:00:00.000Z,0.7,4.17,1.8,1.4,2.43,0.714,568
2023-10-29T00:00:00.000Z,0,3.03,1,0.3,1.2,0.505,559
2023-10-30T00:00:00.000Z,0,3.6,0.8,0.2,2.47,1.123,566
2023-10-31T00:00:00.000Z,0,1.3,0.3,0.2,0.4,0.207,563
2023-11-01T00:00:00.000Z,0,2.7,0.56,0.4,0.73,0.314,559
2023-11-02T00:00:00.000Z,0.1,6.67,3.47,2.73,4.08,1.308,555
2023-11-03T00:00:00.000Z,1.2,8.27,2.6,1.92,5.68,2.051,572
2023-11-04T00:00:00.000Z,1.1,5.28,2.2,1.9,2.8,0.727,488
2023-11-05T00:00:00.000Z,0.8,3.93,2.6,2.06,2.9,0.714,531
2023-11-06T00:00:00.000Z,0.3,8.5,3,0.73,3.67,2.104,563
2023-11-07T00:00:00.000Z,0.53,3.2,1.7,1.2,2,0.479,571
2023-11-08T00:00:00.000Z,0.88,6.33,2.87,1.9,3.6,1.191,563
2023-11-09T00:00:00.000Z,0.17,10.83,1.9,1.3,3.43,1.715,541
2023-11-10T00:00:00.000Z,0.9,6.87,2.2,1.57,2.83,0.799,554
2023-11-11T00:00:00.000Z,0.9,7.83,1.9,1.4,4.23,1.616,566
2023-11-12T00:00:00.000Z,1.1,3.93,1.8,1.5,2.17,0.529,355
2023-11-13T00:00:00.000Z,0.2,5.97,0.9,0.53,1.2,0.53,499
2023-11-14T00:00:00.000Z,0.13,1.9,0.7,0.5,0.83,0.258,561
2023-11-15T00:00:00.000Z,0.27,2.33,0.93,0.7,1.2,0.341,572
2023-11-16T00:00:00.000Z,0.5,2.77,1.4,1.07,1.73,0.43,568
2023-11-17T00:00:00.000Z,1.1,5.87,2,1.7,2.5,0.774,560
2023-11-18T00:00:00.000Z,0.9,3.77,2.23,1.93,2.52,0.472,558
2023-11-19T00:00:00.000Z,0.7,7.2,1.77,1.2,2.13,0.713,564
2023-11-20T00:00:00.000Z,1.27,5.7,2.1,1.8,2.52,0.839,571
2023-11-21T00:00:00.000Z,1.1,10.17,2.72,2.04,4.09,1.336,568
2023-11-22T00:00:00.000Z,0.6,3.47,1.7,1.5,2.02,0.514,573
2023-11-23T00:00:00.000Z,0.2,4.43,1.67,1.17,2.6,0.975,573
2023-11-24T00:00:00.000Z,0,2.77,0.47,0.3,0.63,0.297,554
2023-11-25T00:00:00.000Z,0.13,2.1,0.6,0.4,1,0.411,573
2023-11-26T00:00:00.000Z,0.6,8.4,2.29,1.42,3.8,1.556,568
2023-11-27T00:00:00.000Z,0.3,3.1,1.33,1,1.6,0.47,567
2023-11-28T00:00:00.000Z,0.7,3.13,1.43,1.3,1.63,0.306,572
2023-11-29T00:00:00.000Z,0.7,3.37,1.7,1.4,2.1,0.459,572
2023-11-30T00:00:00.000Z,1.03,4,2.19,1.7,2.63,0.57,574
2023-12-01T00:00:00.000Z,0.9,3.83,1.8,1.5,2.17,0.505,570
2023-12-02T00:00:00.000Z,1.5,8.07,2.97,2.3,3.6,0.802,564
2023-12-03T00:00:00.000Z,1.43,13.27,3.3,2.5,4.7,2.249,575
2023-12-04T00:00:00.000Z,1.1,7.47,2.93,1.8,5,1.669,575
2023-12-05T00:00:00.000Z,1.93,4.26,2.97,2.67,3.27,0.435,572
2023-12-06T00:00:00.000Z,0.67,4.13,1.8,1.43,2.17,0.582,576
2023-12-07T00:00:00.000Z,1.77,19.93,3.77,2.97,5.4,1.571,575
2023-12-08T00:00:00.000Z,4,13.23,7.1,6.47,8.02,1.823,573
2023-12-09T00:00:00.000Z,4.7,14.87,10.23,8.5,11.43,2.073,562
2023-12-10T00:00:00.000Z,1.5,12.43,5.37,3.23,7.6,2.724,543
2023-12-11T00:00:00.000Z,0.87,4.09,1.6,1.4,1.77,0.504,384
2023-12-12T00:00:00.000Z,0.9,7.13,2.9,2.4,3.47,1.065,419
2023-12-13T00:00:00.000Z,0.5,3,1.7,1.3,2.02,0.49,452
2023-12-14T00:00:00.000Z,0.67,3.27,1.8,1.5,2.1,0.517,358
2023-12-15T00:00:00.000Z,2.52,7.63,4.09,3.67,4.76,0.877,215
2023-12-16T00:00:00.000Z,2.2,5.57,3.47,3.07,3.87,0.69,78
2024-01-13T00:00:00.000Z,1.2,5.4,2.59,2.19,3.2,0.803,100
2024-01-14T00:00:00.000Z,0,2.1,0.8,0.4,1.2,0.473,565
2024-01-15T00:00:00.000Z,0,2.6,0.2,0.1,1.2,0.707,148
2024-01-19T00:00:00.000Z,0.4,3.43,1.4,1,1.77,0.519,362
2024-01-20T00:00:00.000Z,0.1,5.57,2.31,1.23,2.87,1.062,574
2024-01-21T00:00:00.000Z,1.1,14.17,5.3,3.3,9.23,3.298,572
2024-01-22T00:00:00.000Z,2.06,13.13,4.57,3.67,5.53,2.001,571
2024-01-23T00:00:00.000Z,0.4,6.8,4.09,3.27,4.67,1.033,570
2024-01-24T00:00:00.000Z,0.1,8.73,4.29,2.1,6.57,2.478,536
2024-01-25T00:00:00.000Z,0.4,5.9,2,1.47,2.7,1.025,575
2024-01-26T00:00:00.000Z,0.1,5.43,2.2,1.47,2.77,1.231,573
2024-01-27T00:00:00.000Z,1.53,5.8,3.47,2.8,4,0.787,575
2024-01-28T00:00:00.000Z,1.2,6.8,2.63,2.2,3.27,1.352,574
2024-01-29T00:00:00.000Z,1.5,13.63,4.17,2.5,10.37,3.838,575
2024-01-30T00:00:00.000Z,3.63,21.93,8.17,5.93,11.32,4.747,573
2024-01-31T00:00:00.000Z,0.4,10.23,1.9,1.45,2.5,1.309,576
2024-02-01T00:00:00.000Z,1.3,6.67,2.72,2.29,3.29,0.906,560
2024-02-02T00:00:00.000Z,0.33,6,3.1,2.02,4.53,1.461,566
2024-02-03T00:00:00.000Z,2.57,7.43,4.3,3.73,4.93,0.868,546
2024-02-04T00:00:00.000Z,1.3,4.7,2.7,2.2,3.2,0.649,563
2024-02-05T00:00:00.000Z,0.3,3.3,1.23,0.93,1.5,0.54,574
2024-02-06T00:00:00.000Z,0.1,2.37,0.8,0.6,1.1,0.398,575
2024-02-07T00:00:00.000Z,0.3,3.2,1,0.77,1.37,0.496,573
2024-02-08T00:00:00.000Z,0.4,17.17,1.1,0.8,1.4,0.773,561
2024-02-09T00:00:00.000Z,0.27,3.37,0.9,0.67,1.23,0.592,569
2024-02-10T00:00:00.000Z,0.8,7.4,2,1.33,3.27,1.059,574
2024-02-11T00:00:00.000Z,0.93,3.97,2.17,1.77,2.77,0.633,427
2024-02-12T00:00:00.000Z,1.2,5.6,3.42,2.1,4.57,1.26,210
2024-02-13T00:00:00.000Z,1.83,5.73,3.51,2.89,3.99,0.855,76
2024-02-14T00:00:00.000Z,1.97,9.63,4.84,4,5.77,1.563,142
2024-02-15T00:00:00.000Z,0.1,7.97,2.63,1.2,5.8,2.424,505
2024-02-16T00:00:00.000Z,0,8.93,4.37,1.87,5.7,2.363,570
2024-02-17T00:00:00.000Z,0,5.33,0.33,0.2,1.3,1.034,568
2024-02-18T00:00:00.000Z,0.2,2.43,0.8,0.6,1.1,0.457,565
2024-02-19T00:00:00.000Z,0.4,3,1.1,0.87,1.4,0.398,575
2024-02-20T00:00:00.000Z,0.47,5.83,2.97,1.93,3.57,1.123,570
2024-02-21T00:00:00.000Z,0.2,5.83,2.72,1.17,3.7,1.396,550
2024-02-22T00:00:00.000Z,0.2,11.2,1.73,1,6.43,3.129,535
2024-02-23T00:00:00.000Z,0,3.13,1.47,1,1.9,0.68,547
2024-02-24T00:00:00.000Z,0.7,3.6,1.77,1.47,2.17,0.55,486
2024-02-25T00:00:00.000Z,0.1,7.63,2.17,0.9,4.84,2.122,521
2024-02-26T00:00:00.000Z,0.4,6.97,2.63,1.63,3.33,1.297,556
2024-02-27T00:00:00.000Z,0.5,6.83,1.37,1,2,1.446,542
2024-02-28T00:00:00.000Z,3.97,13.67,7.83,5.37,10.27,2.558,519
2024-02-29T00:00:00.000Z,5.9,17.39,12.17,10.09,13.57,2.312,520
2024-03-01T00:00:00.000Z,9.93,20.7,14,12.4,17.39,2.809,531
2024-03-02T00:00:00.000Z,4.42,24.17,15.2,8.75,18.07,5.179,540
2024-03-03T00:00:00.000Z,9.52,21.83,12.8,11.43,16.87,3.409,563
2024-03-04T00:00:00.000Z,3.62,10.33,6.5,5.3,8.1,1.558,571
2024-03-05T00:00:00.000Z,2.29,7.8,4.8,4,5.83,1.238,555
2024-03-06T00:00:00.000Z,1.53,3.7,2.29,2.06,2.6,0.41,489
2024-03-07T00:00:00.000Z,1.52,5.4,2.93,2.57,3.63,0.734,515
2024-03-08T00:00:00.000Z,1.02,13.5,3.2,2.27,4.07,1.344,543
2024-03-09T00:00:00.000Z,0.37,3.1,1.23,0.9,1.7,0.55,470
2024-03-10T00:00:00.000Z,0.2,2.83,1.17,0.5,1.83,0.695,489
2024-03-11T00:00:00.000Z,1.5,4.26,2.29,2.06,2.5,0.345,544
2024-03-12T00:00:00.000Z,1.33,5,2.29,1.93,2.77,0.555,544
2024-03-13T00:00:00.000Z,2.73,21.53,15.25,13.2,16.73,4.432,450
2024-03-14T00:00:00.000Z,4.8,16.07,8.4,6.8,10.93,2.815,503
2024-03-15T00:00:00.000Z,5.43,22.13,12.39,8.13,15.88,4.581,550
2024-03-16T00:00:00.000Z,0,8.52,1.47,0.2,4.26,2.514,520
2024-03-17T00:00:00.000Z,0,4.47,0.3,0.2,0.43,0.265,544
2024-03-18T00:00:00.000Z,0.03,2,0.5,0.3,0.9,0.391,532
2024-03-19T00:00:00.000Z,0.4,10.37,1.6,0.97,4.9,3.021,563
2024-03-20T00:00:00.000Z,1.67,16.97,5.77,3.9,7.37,2.943,542
2024-03-21T00:00:00.000Z,0.5,8.5,4.22,1.8,6.5,2.355,534
2024-03-22T00:00:00.000Z,2.17,8.36,4.59,3.4,5.93,1.546,489
2024-03-23T00:00:00.000Z,0.6,4.47,2.06,1.37,2.87,0.856,523
2024-03-24T00:00:00.000Z,0.2,3.97,1.6,1,2.37,0.807,516
2024-03-25T00:00:00.000Z,0,1.87,0.4,0.2,0.6,0.335,532
2024-03-26T00:00:00.000Z,0.6,4.5,1.73,1.4,2.2,0.798,562
2024-03-27T00:00:00.000Z,1.77,7.27,3.3,2.72,5.07,1.326,558
2024-03-28T00:00:00.000Z,2.17,10.93,4.76,4.3,5.2,1.173,552
2024-03-29T00:00:00.000Z,1,8.69,2.67,1.92,4.7,2.021,341
2024-03-30T00:00:00.000Z,0.4,11.3,1.4,0.83,5.4,3.16,509
2024-03-31T00:00:00.000Z,0.62,10.7,4.9,1.62,5.9,2.373,525
2024-04-01T00:00:00.000Z,0.7,4.67,2.2,1.45,2.97,0.877,505
2024-04-02T00:00:00.000Z,0,1.7,0.7,0.4,1.03,0.383,556
2024-04-03T00:00:00.000Z,0.2,3.37,0.9,0.7,1.1,0.32,567
2024-04-04T00:00:00.000Z,0,2,0.9,0.6,1.12,0.38,531
2024-04-05T00:00:00.000Z,0.07,6.4,0.9,0.56,1.33,1.353,543
2024-04-06T00:00:00.000Z,0.4,6.17,1.4,0.9,2.77,1.318,555
2024-04-07T00:00:00.000Z,0.4,4.53,1.82,1.57,2.08,0.596,561
2024-04-08T00:00:00.000Z,1,3.5,1.95,1.7,2.15,0.354,555
2024-04-09T00:00:00.000Z,0.45,7.47,2.02,1.2,2.77,1.179,567
2024-04-10T00:00:00.000Z,0.6,5.6,1.9,1.3,2.94,1.202,317
2024-04-11T00:00:00.000Z,2.25,2.25,2.25,2.25,2.25,0,1
2024-04-12T00:00:00.000Z,3.8,6.93,4.76,4.5,4.97,0.802,9
2024-04-13T00:00:00.000Z,6.07,6.17,6.12,6.07,6.17,0.05,2
2024-04-14T00:00:00.000Z,2.23,3.3,2.87,2.7,3.07,0.293,15
2024-04-15T00:00:00.000Z,1.63,1.63,1.63,1.63,1.63,0,1
2024-04-17T00:00:00.000Z,0.3,0.93,0.62,0.3,0.93,0.315,2
2024-04-18T00:00:00.000Z,0.3,0.37,0.34,0.3,0.37,0.035,2
2024-04-19T00:00:00.000Z,0.7,0.7,0.7,0.7,0.7,0,1
2024-04-20T00:00:00.000Z,1.9,1.9,1.9,1.9,1.9,0,1
2024-04-23T00:00:00.000Z,0.5,0.5,0.5,0.5,0.5,0,1
2024-04-24T00:00:00.000Z,1.53,1.53,1.53,1.53,1.53,0,1
2024-04-26T00:00:00.000Z,1.2,1.2,1.2,1.2,1.2,0,1
2024-04-27T00:00:00.000Z,1.9,2.29,2.06,1.9,2.29,0.164,3
2024-04-28T00:00:00.000Z,0.8,20.35,1.71,1.22,2.4,1.716,238
2024-04-29T00:00:00.000Z,0.3,5.83,0.85,0.72,1,1.062,569
2024-04-30T00:00:00.000Z,0.13,2.22,0.72,0.5,1.02,0.377,567
2024-05-01T00:00:00.000Z,0.78,3.8,1.92,1.1,2.44,0.703,549
2024-05-02T00:00:00.000Z,0.23,2.52,1.12,0.8,1.59,0.461,569
2024-05-03T00:00:00.000Z,0.35,2.62,1.27,1.05,1.42,0.368,565
2024-05-04T00:00:00.000Z,0.8,4.95,1.62,1.4,2.04,0.698,364
2024-05-05T00:00:00.000Z,0.88,10.5,3.4,2.1,5.83,2.412,463
2024-05-06T00:00:00.000Z,0.2,12.23,1.1,0.77,2.04,3.429,574
2024-05-07T00:00:00.000Z,0.6,5.92,1.42,1.2,1.72,0.463,569
2024-05-08T00:00:00.000Z,0.78,6.37,2.98,2.04,3.77,1.15,564
2024-05-09T00:00:00.000Z,1.2,8.98,4.15,2.35,6.2,1.998,573
2024-05-10T00:00:00.000Z,0.8,6.1,2.1,1.57,3.95,1.382,575
2024-05-11T00:00:00.000Z,0.3,4.4,0.93,0.62,1.65,0.585,575
2024-05-12T00:00:00.000Z,0.85,4.09,1.97,1.7,2.42,0.608,575
2024-05-13T00:00:00.000Z,0.3,4,1.14,0.65,2.2,0.851,572
2024-05-14T00:00:00.000Z,0.13,2.12,0.68,0.5,1.17,0.431,573
2024-05-15T00:00:00.000Z,0.47,2.85,0.95,0.8,1.17,0.322,576
2024-05-16T00:00:00.000Z,1,3.45,2.38,2,2.67,0.483,570
2024-05-17T00:00:00.000Z,1.22,5.5,2.7,2.33,2.92,0.531,575
2024-05-18T00:00:00.000Z,1.6,4.47,2.58,2.31,3,0.466,573
2024-05-19T00:00:00.000Z,1.6,10.72,3.3,2.5,4.9,1.795,576
2024-05-20T00:00:00.000Z,0.82,4.92,2.65,1.86,3.3,0.883,576
2024-05-21T00:00:00.000Z,0.1,4.17,0.72,0.5,1.25,0.476,574
2024-05-22T00:00:00.000Z,0.1,3.85,1.9,0.75,2.27,0.868,574
2024-05-23T00:00:00.000Z,0.7,10.75,2.98,1.47,5.22,2.222,574
2024-05-24T00:00:00.000Z,0.6,11.75,1.6,1.25,5.52,3.049,576
2024-05-25T00:00:00.000Z,1.4,8.8,3.92,2.42,5.67,1.879,573
2024-05-26T00:00:00.000Z,1.52,6.83,3.6,3.02,5.15,1.233,574
2024-05-27T00:00:00.000Z,0.7,5.2,3.27,2.29,3.67,1.072,575
2024-05-28T00:00:00.000Z,0.56,7.4,3.7,1.77,4.8,1.672,575
2024-05-29T00:00:00.000Z,0.45,2.42,1.02,0.8,1.32,0.393,573
2024-05-30T00:00:00.000Z,0.6,4.33,2.2,1.87,2.6,0.686,575
2024-05-31T00:00:00.000Z,1.3,7.3,3.33,2.98,3.67,0.777,573
2024-06-01T00:00:00.000Z,2.58,8.08,4.09,3.6,5.53,1.381,563
2024-06-02T00:00:00.000Z,2.29,8.38,4.45,3.6,5.9,1.36,577
2024-06-03T00:00:00.000Z,0.7,7.42,3.27,2.04,4.03,1.445,575
2024-06-04T00:00:00.000Z,0.8,3.4,1.64,1.35,2.29,0.597,574
2024-06-05T00:00:00.000Z,0.33,19.62,1.8,1.2,3.27,1.631,573
2024-06-06T00:00:00.000Z,0.62,4.62,1.67,1.3,2.02,0.697,574
2024-06-07T00:00:00.000Z,0.88,4.78,1.67,1.42,2.02,0.482,574
2024-06-08T00:00:00.000Z,0.6,10.13,1.85,1.25,3.57,2.247,576
2024-06-09T00:00:00.000Z,0.3,2.65,1.12,0.97,1.4,0.367,576
2024-06-10T00:00:00.000Z,0.72,3.45,1.9,1.57,2.4,0.58,573
2024-06-11T00:00:00.000Z,0.98,3.27,1.8,1.5,2.25,0.514,573
2024-06-12T00:00:00.000Z,0.55,4.12,2.04,1.34,2.75,0.826,573
2024-06-13T00:00:00.000Z,0.53,6.9,1.27,1,1.62,1.232,577
2024-06-14T00:00:00.000Z,1.4,10.9,2.4,2.04,3.51,2.516,576
2024-06-15T00:00:00.000Z,0.85,6.78,1.6,1.37,2.06,0.716,508
2024-06-16T00:00:00.000Z,0.23,6.03,0.95,0.7,1.3,0.428,575
2024-06-17T00:00:00.000Z,0.4,2.92,1,0.8,1.3,0.406,574
2024-06-18T00:00:00.000Z,0.82,3.33,1.57,1.4,1.92,0.507,573
2024-06-19T00:00:00.000Z,0.42,3.83,1.87,1.1,2.47,0.791,575
2024-06-20T00:00:00.000Z,0.7,7.6,2,1.52,2.4,0.663,574
2024-06-21T00:00:00.000Z,0.7,38.25,1.8,1.37,2.2,2.11,575
2024-06-22T00:00:00.000Z,0.5,7.62,1.8,1.27,2.35,0.712,575
